form	lemma	POS	morph
ལེའུ་	ལེའུ་	NOUN
ཇི་སྐད་	ཇི་སྐད་	NO_POS
གསུངས་པ་	གསུངས་པ་	VERB
བཞིན་	བཞིན་	NOUN
།།		PUNCT
ཕྱི་	ཕྱི་	VERB
ན་	ནས་	PART
ཐམས་ཅད་	ཐམས་ཅད་	DET
བདེན་པ་	བདེན་པ་	VERB
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
།།		PUNCT
རྒྱ་ནག་	རྒྱ་ནག་	PROPN
ལུགས་	ལུགས་	NOUN
དེ་	སྟེ་	PART
ནུབ་	ནུབ་	ADV
མཛད་	མཛད་	VERB
ན་	ནས་	PART
།།		PUNCT
རིམ་གྱིས་པ་	རིམ་གྱིས་པ་	NO_POS
ཡི་	གི་	PART
ཆོས་ལུགས་	ཆོས་ལུགས་	NOUN
སྤེལ་	སྤེལ་	VERB
།།		PUNCT
ཕྱི་	ཕྱི་	VERB
ན་	ནས་	PART
རྒྱལ་ཁྲིམས་	རྒྱལ་ཁྲིམས་	OTHER
ནུབ་པ་	ནུབ་པ་	VERB
དང་	དང་	NO_POS
།།		PUNCT
རྒྱ་ནག་	རྒྱ་ནག་	PROPN
མཁན་པོ་	མཁན་པོ་	NOUN
འི་	གི་	PART
གཞུང་ལུགས་	གཞུང་ལུགས་	NOUN
ཀྱི་	གི་	PART
།།		PUNCT
ཡི་གེ་	ཡི་གེ་	NOUN
ཙམ་	ཙམ་	DET
ལ་	ལ་	PART
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
ཀྱང་	ཀྱང་	PART
།།		PUNCT
དེ་	སྟེ་	PART
ཡི་	གི་	PART
མིང་འདོགས་	མིང་འདོགས་	NO_POS
གསངས་	གསངས་	NO_POS
ན་	ནས་	PART
ནི་	ནི་	NO_POS
།།		PUNCT
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ར་	ལ་	PART
མིང་	མིང་	NOUN
བསྒྱུར་	བསྒྱུར་	VERB
ན་	ནས་	PART
།།		PUNCT
ད་ལྟ་	ད་ལྟ་	OTHER
འི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
ནི་	ནི་	NO_POS
།།		PUNCT
ཕལ་ཆེ་		
རྒྱ་ནག་	རྒྱ་ནག་	PROPN
ཆོས་ལུགས་	ཆོས་ལུགས་	NOUN
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
སོ་	གོ་	PART
།།		PUNCT
ཐོག་མ་	ཐོག་མ་	NOUN
ར་	ལ་	PART
ལོ་རྒྱུས་	ལོ་རྒྱུས་	NOUN
འདི་	འདི་	DET
ཀ་	ཀ་	DET
མ་	མ་	PART
དག་པ་	དག་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སྒོམ་རིམ་	སྒོམ་རིམ་	PROPN
གྱི་	གི་	PART
དབུ་	དབུ་	NOUN
ར་	ལ་	PART
ཀ་མ་ལ་	ཀ་མ་ལ་	NO_POS
ཤྲཱི་		NON_WORD
ལ་	ལ་	PART
རང་	རང་	PRON
གི་	གི་	PART
སློབ་མ་	སློབ་མ་	NOUN
དག་	དག་	DET
གིས་	གིས་	PART
ཡི་གེ་	ཡི་གེ་	NOUN
ར་	ལ་	PART
བཀོད་པ་	བཀོད་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ནི་	ནི་	NO_POS
འདི་ལྟར་	འདི་ལྟར་	NO_POS
བྱུང་	བྱུང་	VERB
།		PUNCT
སྔོན་	སྔོན་	ADV
རྗེ་	རྗེ་	NO_POS
ཁྲི་	ཁྲི་	NUM
སྲོང་	སྲོང་	NO_POS
ལྡེ་	ལྡེ་	NO_POS
བཙན་	བཙན་	VERB
གྱིས་	གིས་	PART
ཟ་ཧོར་	ཟ་ཧོར་	PROPN
གྱི་	གི་	PART
མཁན་པོ་	མཁན་པོ་	NOUN
ཞི་བ་	ཞི་བ་	VERB
མཚོ་	མཚོ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ལེགས་པ་	ལེགས་པ་	VERB
ར་	ལ་	PART
སྦྱར་བ་	སྦྱར་བ་	VERB
འི་	གི་	PART
སྐད་	སྐད་	NOUN
དུ་	ལ་	PART
ཤཱནྟརཀྴི་		NON_WORD
ཅེས་བྱ་བ་བོ་	ཅེས་བྱ་བ་བོ་	NO_POS
དྷི་		NON_WORD
སཏྭ་		NON_WORD
ཞེ་	ཅེས་	PART
ཀྱང་	ཀྱང་	PART
གྲགས་པ་	གྲགས་པ་	VERB
འཕགས་པ་	འཕགས་པ་	VERB
འཇམ་དཔལ་	འཇམ་དཔལ་	PROPN
གྱི་	གི་	PART
ཞལ་	ཞལ་	NOUN
མཐོང་བ་	མཐོང་བ་	VERB
།		PUNCT
ས་	ས་	ADP
དང་	དང་	NO_POS
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
དང་	དང་	NO_POS
སྔགས་	སྔགས་	NOUN
ཀྱི་	གི་	PART
དོན་	དོན་	NOUN
མ་ལུས་པ་	མ་ལུས་པ་	OTHER
མཁྱེན་པ་	མཁྱེན་པ་	VERB
ཞིག་	ཅིག་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
བོད་ཡུལ་	བོད་ཡུལ་	PROPN
དུ་	ལ་	PART
ཆོ་	ཆོ་	NOUN
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སོ་	གོ་	PART
།།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
དབུ་མ་	དབུ་མ་	PROPN
རྒྱན་	རྒྱན་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
བསྡུས་པ་	བསྡུས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཆང་	འཆང་	NO_POS
གི་	གི་	PART
དབྱངས་	དབྱངས་	NOUN
ཀྱི་	གི་	PART
རྒྱ་	རྒྱ་	NOUN
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བསྟན་བཅོས་	བསྟན་བཅོས་	NOUN
མང་	མང་	VERB
དུ་	ལ་	PART
མཛད་	མཛད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
འགྲོངས་ཀ་	འགྲོངས་ཀ་	NO_POS
ར་	ལ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ལ་	ལ་	PART
བཀའ་	བཀའ་	NOUN
སྩལ་པ་	སྩལ་པ་	VERB
།		PUNCT
བོད་ཡུལ་	བོད་ཡུལ་	PROPN
དུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ལྔ་	ལྔ་	NUM
བརྒྱ་	བརྒྱ་	NUM
མཐའ་མ་	མཐའ་མ་	NOUN
ལ་	ལ་	PART
བྱུང་	བྱུང་	VERB
སྟེ་	སྟེ་	PART
ཅུང་ཟད་	ཅུང་ཟད་	ADV
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
མུ་སྟེགས་	མུ་སྟེགས་	NOUN
ཀྱིས་	གིས་	PART
ཕྱིར་རྒོལ་བ་	ཕྱིར་རྒོལ་བ་	NO_POS
ནི་	ནི་	NO_POS
མི་	མི་	PART
འབྱུང་	འབྱུང་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
རང་	རང་	PRON
ལ་	ལ་	PART
ལྟ་བ་	ལྟ་བ་	VERB
མ་	མ་	PART
མཐུན་	མཐུན་	VERB
ན་	ནས་	PART
རྩོད་པ་	རྩོད་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
གྱི་	གི་	PART
།		PUNCT
ང་	ང་	PRON
འི་	གི་	PART
སློབ་མ་	སློབ་མ་	NOUN
ཀ་མ་ལ་	ཀ་མ་ལ་	NO_POS
ཤཱི་		NON_WORD
ལ་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
རྒྱ་གར་	རྒྱ་གར་	PROPN
ན་	ལ་	PART
ཡོད་	ཡོད་	VERB
ཀྱི་	གི་	PART
སྤྱན་	སྤྱན་	NOUN
དྲོངས་	དྲོངས་	VERB
ལ་	ལ་	PART
རྩོད་པ་	རྩོད་པ་	VERB
གྱིས་	གིས་	PART
ཤིག་	ཅིག་	PART
།		PUNCT
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
བཟླུམས་	བཟླུམས་	NO_POS
གྱིས་	གིས་	PART
ཤིག་པ་	ཤིག་པ་	PART
ར་	ལ་	PART
བཀའ་	བཀའ་	NOUN
སྩལ་	སྩལ་	VERB
ལོ་	གོ་	PART
།།		PUNCT
དུས་ཕྱིས་	དུས་ཕྱིས་	NO_POS
རྒྱ་ནག་	རྒྱ་ནག་	PROPN
གི་	གི་	PART
མཁན་པོ་	མཁན་པོ་	NOUN
ཧྭ་ཤང་	ཧྭ་ཤང་	NOUN
མཧཱ་	མཧཱ་	NO_POS
ཡ་	ཡ་	NOUN
ན་	ལ་	PART
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
བསམ་གཏན་	བསམ་གཏན་	NOUN
གྱི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ཞིག་	ཅིག་	PART
བོད་	བོད་	PROPN
དུ་	ལ་	PART
རྒྱལ་པོ་	རྒྱལ་པོ་	NOUN
ས་	གིས་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
བཅོམ་ལྡན་འདས་	བཅོམ་ལྡན་འདས་	NOUN
ཀྱིས་	གིས་	PART
བསམ་གཏན་	བསམ་གཏན་	NOUN
གྱི་	གི་	PART
གདམས་ངག་	གདམས་ངག་	NOUN
འཕགས་པ་	འཕགས་པ་	VERB
འོད་	འོད་	NOUN
སྲུངས་	སྲུངས་	VERB
ལ་	ལ་	PART
གཏད་	གཏད་	VERB
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
རྒྱ་གར་	རྒྱ་གར་	PROPN
མཐའ་ཡས་པ་	མཐའ་ཡས་པ་	ADJ
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
རྒྱ་གར་བ་	རྒྱ་གར་བ་	PROPN
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
བ་	བ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
མཐའ་མ་	མཐའ་མ་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
རྒྱ་ནག་	རྒྱ་ནག་	PROPN
ཨེ་	ཨེ་	PART
ག་ལ་	ག་ལ་	NO_POS
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ཨ་ནེ་	ཨ་ནེ་	NOUN
ལ་	ལ་	PART
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
ཨེ་	ཨེ་	PART
ས་	ས་	ADP
ལ་	ལ་	PART
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
བུ་	བུ་	NOUN
སུ་	ལ་	PART
ལ་	ལ་	PART
།		PUNCT
དེ་བཞིན་	དེ་བཞིན་	OTHER
དུ་	ལ་	PART
རིམ་གྱིས་	རིམ་གྱིས་	NO_POS
བཅུ་གཅིག་པ་	བཅུ་གཅིག་པ་	NO_POS
མཧཱ་	མཧཱ་	NO_POS
ཡ་	ཡ་	NOUN
ན་	ལ་	PART
ལ་	ལ་	PART
གདམས་པ་	གདམས་པ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
རྒྱུད་པ་	རྒྱུད་པ་	NOUN
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
གཅིག་པ་	གཅིག་པ་	ADJ
སྟོན་མིན་	སྟོན་མིན་	NO_POS
ཅིག་ཅར་	ཅིག་ཅར་	ADV
དུ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
ཞེ་	ཅེས་	PART
བྱ་	བྱ་	VERB
ལ་	ལ་	PART
།		PUNCT
ཐེག་པ་	ཐེག་པ་	NOUN
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
དབང་པོ་	དབང་པོ་	NOUN
རྣོན་པོ་	རྣོན་པོ་	ADJ
དག་	དག་	DET
ཐབས་	ཐབས་	NOUN
ཀྱིས་	གིས་	PART
བསྐལ་པ་	བསྐལ་པ་	NOUN
གྲངས་མེད་	གྲངས་མེད་	NOUN
དུ་མ་	དུ་མ་	ADJ
ར་	ལ་	PART
འབད་པ་	འབད་པ་	VERB
ལ་མ་	ལ་མ་	NO_POS
ལྟོས་པ་	ལྟོས་པ་	VERB
ར་	ལ་	PART
གང་དག་	གང་དག་	NO_POS
ཅིར་	ཅིར་	NO_POS
ཡང་	ཀྱང་	PART
མི་	མི་	PART
སེམས་	སེམས་	NOUN
མི་	མི་	PART
འཛིན་	འཛིན་	VERB
ཡིད་	ཡིད་	NOUN
ལ་	ལ་	PART
མི་	མི་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ནི་	ནི་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
ཐར་བ་	ཐར་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
ཐོབ་པ་	ཐོབ་པ་	VERB
ནི་	ནི་	NO_POS
ཅིག་ཅར་	ཅིག་ཅར་	ADV
བ་	བ་	NOUN
འཇུག་པ་	འཇུག་པ་	VERB
ས་	ས་	ADP
དང་པོ་	དང་པོ་	ADJ
ཐོབ་པ་	ཐོབ་པ་	VERB
དང་	དང་	NO_POS
འདྲ་	འདྲ་	VERB
འོ་	གོ་	PART
ཞེ་	ཅེས་	PART
ཟེ་	ཟེ་	VERB
ཞིང་	ཅིང་	PART
།		PUNCT
སྦྱིན་པ་	སྦྱིན་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཆོས་སྤྱོད་	ཆོས་སྤྱོད་	NOUN
བྱེད་པ་	བྱེད་པ་	VERB
ནི་	ནི་	NO_POS
སྐྱེ་བོ་	སྐྱེ་བོ་	NOUN
ལས་འཕྲོ་	ལས་འཕྲོ་	NOUN
ཆུང་བ་	ཆུང་བ་	VERB
སྔ་	སྔ་	NOUN
བ་	བ་	ADP
དབང་པོ་	དབང་པོ་	NOUN
རྟུལ་བ་	རྟུལ་བ་	NO_POS
ཁོ་ན་	ཁོ་ན་	DET
ལ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
།།		PUNCT
སྔོན་	སྔོན་	ADV
དུ་མ་	དུ་མ་	ADJ
སྦྱངས་པ་	སྦྱངས་པ་	VERB
དག་	དག་	DET
ལ་	ལ་	PART
ནི་	ནི་	NO_POS
།		PUNCT
མཁའ་	མཁའ་	NOUN
ལ་	ལ་	PART
སྤྲིན་དཀར་	སྤྲིན་དཀར་	OTHER
ནག་	ནག་	VERB
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
ས་	གིས་	PART
བསྒྲིབས་པ་	བསྒྲིབས་པ་	VERB
དང་	དང་	NO_POS
འདྲ་བ་	འདྲ་བ་	VERB
ར་	ལ་	PART
དགེ་	དགེ་	NOUN
མི་དགེ་	མི་དགེ་	NOUN
གཉིས་ཀ་	གཉིས་ཀ་	OTHER
ཡང་	ཀྱང་	PART
དེ་	སྟེ་	PART
ཁོ་ན་	ཁོ་ན་	DET
འོ་	གོ་	PART
། །		PUNCT
དོན་	དོན་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ལ་	ལ་	PART
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
ར་	ལ་	PART
དོགས་	དོགས་	NO_POS
ན་	ནས་	PART
འདུས་བྱས་	འདུས་བྱས་	NOUN
ཀྱི་	གི་	PART
དགེ་བ་	དགེ་བ་	VERB
མི་	མི་	PART
བྱེད་	བྱེད་	VERB
དོ་	གོ་	PART
། །		PUNCT
བསྐལ་པ་	བསྐལ་པ་	NOUN
གྲངས་མེད་པ་	གྲངས་མེད་པ་	NOUN
གསུམ་	གསུམ་	NUM
གྱིས་	གིས་	PART
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཐོབ་བོ་	ཐོབ་བོ་	VERB
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
ནི་	ནི་	NO_POS
བསྐལ་བ་	བསྐལ་བ་	NOUN
ནི་	ནི་	NO_POS
རྟོག་པ་	རྟོག་པ་	VERB
འོ་	གོ་	PART
།།		PUNCT
རྟོག་པ་	རྟོག་པ་	VERB
དེ་	སྟེ་	PART
གྲངས་མེད་པ་	གྲངས་མེད་པ་	NOUN
གསུམ་	གསུམ་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
ཉོན་མོངས་པ་	ཉོན་མོངས་པ་	NOUN
དུག་	དུག་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
བྱེ་བྲག་	བྱེ་བྲག་	NOUN
གིས་	གིས་	PART
སོ་	གོ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
གང་	གང་	NO_POS
གིས་	གིས་	PART
སྤོང་	སྤོང་	VERB
ན་	ལ་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
གཅིག་	གཅིག་	NUM
གམ་	གམ་	PART
ནམ་	གམ་	PART
རྟོགས་	རྟོགས་	VERB
ཀྱང་	ཀྱང་	PART
རུང་	རུང་	SCONJ
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཐོབ་བོ་	ཐོབ་བོ་	VERB
ཞེ་	ཅེས་	PART
ཟེར་བ་	ཟེར་བ་	VERB
མཁའ་	མཁའ་	NOUN
ལྟ་	ལྟ་	OTHER
ཡ་		
འབུབས་པ་	འབུབས་པ་	NO_POS
ཞིག་	ཅིག་	PART
བྱུང་	བྱུང་	VERB
ངོ་	གོ་	PART
།།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྗེ་བཙན་པོ་	རྗེ་བཙན་པོ་	NO_POS
ས་	གིས་	PART
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཀ་མ་ལ་	ཀ་མ་ལ་	NO_POS
ཤཱི་		NON_WORD
ལ་	ལ་	PART
བོད་	བོད་	PROPN
དུ་	ལ་	PART
སྤྱན་	སྤྱན་	NOUN
དྲངས་	དྲངས་	NO_POS
སོ་	གོ་	PART
། །		PUNCT
ཧྭ་ཤང་	ཧྭ་ཤང་	NOUN
གིས་	གིས་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཀྱི་	གི་	PART
ཕ་རོལ་	ཕ་རོལ་	NOUN
ཏུ་	ལ་	PART
ཕྱིན་པ་	ཕྱིན་པ་	VERB
འབུམ་པ་	འབུམ་པ་	NUM
བཀླགས་པ་	བཀླགས་པ་	VERB
ས་	གིས་	PART
བསམ་གཏན་	བསམ་གཏན་	NOUN
གླིང་	གླིང་	NOUN
གི་	གི་	PART
